"ID","country","Q2","Q4","Q5","Q6","Q6N","Q7","Q23","Q30","Q46a","Q46b","Q46c"
"11359","3","1","4","2","3","1","1","2","1","2","1","1"
"11360","3","1","1","2","2","1","1","2","2","1","1","1"
"11361","3","1","2","2","2","3","1","2","1","1","1","2"
"11362","3","1","5","2","3","1","1","1","8","1","2","1"
"11363","3","1","2","2","1","1","1","2","1","1","1","1"
"11364","3","1","1","2","2","1","3","97","8","1","1","8"
"11365","3","1","3","3","4","2","2","2","2","1","2","1"
"11366","3","1","1","2","1","3","1","2","1","1","1","1"
"11367","3","1","4","2","2","1","1","2","8","1","8","1"
"11368","3","1","1","2","1","1","8","2","8","2","2","2"
"11369","3","1","1","2","2","1","1","2","2","8","1","1"
"11370","3","1","2","3","4","2","1","1","1","1","1","1"
"11371","3","1","1","2","2","1","1","2","3","1","1","1"
"11372","3","8","1","3","4","3","8","4","2","1","1","1"
"11373","3","1","1","3","1","1","1","4","1","1","1","1"
"11374","3","1","2","3","2","1","1","2","1","1","1","1"
"11375","3","1","2","2","2","8","1","4","1","1","1","8"
"11376","3","1","2","2","2","8","1","2","1","1","1","1"
"11377","3","1","2","2","2","3","1","1","1","1","1","1"
"11378","3","1","2","2","2","3","8","2","1","1","8","8"
"11379","3","1","3","3","3","2","2","97","1","1","2","1"
"11380","3","1","2","2","1","1","1","1","2","2","2","1"
"11381","3","1","1","2","1","1","1","5","2","1","1","1"
"11382","3","1","2","3","2","2","3","2","2","1","1","1"
"11383","3","1","1","2","1","1","1","2","1","2","2","2"
"11384","3","1","2","1","2","1","1","2","1","1","2","1"
"11385","3","1","2","2","2","3","3","2","2","1","1","1"
"11386","3","1","4","3","4","1","1","4","2","1","2","1"
"11387","3","1","5","2","2","1","1","1","1","2","2","1"
"11388","3","1","4","4","3","1","1","98","2","2","1","1"
"11389","3","1","3","2","3","2","3","1","1","1","1","1"
"11390","3","1","3","3","3","3","3","1","3","1","1","1"
"11391","3","1","1","3","1","1","1","1","1","1","2","1"
"11392","3","1","1","2","1","1","1","1","1","1","1","1"
"11393","3","1","3","3","3","1","1","2","1","2","1","2"
"11394","3","1","2","2","1","1","1","2","2","1","1","2"
"11395","3","1","1","2","1","1","1","2","2","1","1","1"
"11396","3","1","1","2","2","2","1","1","3","1","2","1"
"11397","3","1","1","1","1","1","1","2","2","1","1","1"
"11398","3","1","2","3","1","3","3","1","1","1","1","2"
"11399","3","1","5","3","8","1","3","1","8","1","2","8"
"11400","3","1","1","2","1","1","1","97","1","2","2","2"
"11401","3","1","1","2","1","1","1","98","3","1","1","1"
"11402","3","1","2","2","1","1","1","1","1","1","1","1"
"11403","3","1","2","2","1","1","1","1","2","2","1","1"
"11404","3","2","2","3","3","2","3","4","1","2","1","2"
"11405","3","1","2","2","3","2","1","4","2","1","1","1"
"11406","3","1","1","2","1","1","1","1","1","1","1","1"
"11407","3","1","4","2","3","1","3","1","8","1","1","2"
"11408","3","1","4","4","3","3","2","3","1","8","2","8"
"11409","3","2","3","4","1","2","1","2","1","2","8","1"
"11410","3","2","3","9","3","3","2","1","3","8","8","2"
"11411","3","1","2","2","2","1","1","2","1","1","1","1"
"11412","3","8","2","8","2","8","1","2","1","1","8","8"
"11413","3","1","2","8","2","8","1","2","8","8","1","8"
"11414","3","1","2","2","2","3","1","2","1","1","1","8"
"11415","3","1","2","8","2","3","1","1","1","1","1","1"
"11416","3","1","2","8","2","3","1","2","1","8","1","8"
"11417","3","1","1","2","2","3","1","2","1","1","1","8"
"11418","3","1","2","8","2","3","1","2","1","1","1","8"
"11419","3","1","2","8","2","3","1","4","8","8","1","1"
"11420","3","1","2","3","2","1","1","4","1","8","1","1"
"11421","3","1","1","2","2","2","1","1","1","1","1","1"
"11422","3","2","4","2","3","1","1","1","2","1","2","1"
"11423","3","1","1","1","1","1","1","2","8","1","1","1"
"11424","3","1","2","4","1","1","1","2","3","2","2","1"
"11425","3","1","2","2","2","1","1","2","8","1","1","1"
"11426","3","8","2","2","2","8","1","2","8","8","1","8"
"11427","3","1","2","2","1","1","1","2","8","1","2","2"
"11428","3","1","3","2","2","2","1","1","1","1","8","2"
"11429","3","1","2","3","3","3","3","3","1","1","1","2"
"11430","3","1","1","2","1","1","1","1","1","2","2","2"
"11431","3","1","2","3","2","1","1","1","8","1","9","1"
"11432","3","1","2","2","2","1","1","1","2","1","1","1"
"11433","3","8","1","4","8","1","8","97","3","1","8","1"
"11434","3","1","2","2","2","1","1","1","8","1","1","1"
"11435","3","1","2","2","1","1","1","1","2","1","1","8"
"11436","3","1","2","2","2","1","8","4","8","1","1","1"
"11437","3","2","3","3","4","8","9","1","3","1","1","1"
"11438","3","1","3","2","2","1","1","1","3","2","2","2"
"11439","3","1","2","2","4","3","2","1","8","1","1","1"
"11440","3","1","3","3","1","1","1","2","1","1","1","1"
"11441","3","2","3","3","2","3","3","2","8","1","1","1"
"11442","3","1","2","2","1","1","1","1","8","8","1","1"
"11443","3","1","2","2","1","1","1","1","8","1","1","8"
"11444","3","2","2","2","1","1","1","1","2","1","1","8"
"11445","3","1","2","3","2","1","1","1","2","1","1","1"
"11446","3","1","2","3","2","1","1","1","8","1","1","1"
"11447","3","1","2","2","2","1","1","1","8","1","1","1"
"11448","3","1","1","2","3","1","1","1","1","1","1","2"
"11449","3","8","2","2","3","3","3","1","2","1","1","1"
"11450","3","1","1","2","1","1","1","2","1","1","1","1"
"11451","3","1","1","8","1","1","1","1","3","1","2","1"
"11452","3","1","2","3","2","3","8","4","1","1","2","1"
"11453","3","2","2","3","3","2","8","98","8","2","2","1"
"11454","3","1","1","4","2","2","1","98","3","1","1","2"
"11455","3","2","3","3","2","2","1","1","2","2","2","1"
"11456","3","1","1","2","3","3","1","1","3","1","1","1"
"11457","3","1","1","8","2","1","1","4","2","1","1","1"
"11458","3","1","2","3","2","3","1","1","1","1","2","2"
"11459","3","1","1","2","1","1","1","1","3","1","2","2"
"11460","3","8","2","2","2","1","1","1","3","1","2","2"
"11461","3","8","2","3","8","3","1","2","3","1","2","8"
"11462","3","8","2","9","3","3","1","98","3","1","2","1"
"11463","3","1","1","3","2","3","1","2","3","1","1","1"
"11464","3","1","1","2","1","1","1","1","1","1","1","1"
"11465","3","1","2","2","3","1","1","4","3","1","2","2"
"11466","3","1","1","2","1","1","1","4","2","1","2","1"
"11467","3","1","2","2","2","3","1","1","3","1","2","2"
"11468","3","1","1","3","3","2","1","1","3","1","1","1"
"11469","3","1","2","3","3","3","8","99","1","1","1","1"
"11470","3","8","1","8","3","3","1","2","3","1","8","1"
"11471","3","1","2","8","2","1","1","2","2","1","2","2"
"11472","3","2","3","8","2","1","1","2","8","8","8","1"
"11473","3","8","2","3","1","1","1","4","1","1","8","1"
"11474","3","8","8","9","8","1","1","98","8","8","8","8"
"11475","3","2","3","9","2","3","8","2","8","8","8","8"
"11476","3","1","1","4","3","1","1","98","2","2","1","2"
"11477","3","8","2","3","1","1","8","4","1","1","1","1"
"11478","3","8","2","9","3","3","1","98","1","2","1","1"
"11479","3","1","4","3","3","2","1","4","8","1","2","1"
"11480","3","8","8","2","2","1","1","98","2","1","2","2"
"11481","3","2","1","4","2","3","1","98","8","1","2","2"
"11482","3","1","2","2","3","1","1","98","8","1","1","1"
"11483","3","1","1","2","1","1","1","1","1","1","1","2"
"11484","3","1","8","2","2","1","1","98","1","8","8","2"
"11485","3","2","2","3","1","3","1","97","2","2","1","2"
"11486","3","2","1","3","2","1","1","98","8","8","8","8"
"11487","3","8","2","2","1","1","1","98","2","1","1","2"
"11488","3","2","1","2","1","1","1","1","3","2","1","2"
"11489","3","1","8","3","2","1","1","98","1","8","8","8"
"11490","3","1","3","2","2","1","1","98","8","1","1","1"
"11491","3","1","2","2","8","2","1","2","8","2","1","1"
"11492","3","1","2","3","2","1","1","1","8","1","8","8"
"11493","3","1","1","2","1","1","1","2","1","1","8","1"
"11494","3","1","1","1","1","1","1","2","1","1","1","1"
"11495","3","8","8","2","2","8","1","98","1","1","8","8"
"11496","3","1","1","2","1","1","1","2","1","1","8","9"
"11497","3","1","1","2","8","1","1","2","3","1","1","8"
"11498","3","1","3","2","2","3","3","2","1","8","1","2"
"11499","3","1","1","1","1","1","1","1","1","1","2","8"
"11500","3","1","1","2","1","1","1","1","1","1","8","8"
"11501","3","1","2","2","2","1","1","2","1","1","1","8"
"11502","3","1","1","3","1","3","1","2","8","1","8","8"
"11503","3","1","8","2","8","1","1","1","8","8","1","8"
"11504","3","1","8","3","3","3","1","97","8","2","8","2"
"11505","3","2","3","4","3","3","8","4","2","1","2","2"
"11506","3","2","2","4","2","3","1","97","8","8","8","8"
"11507","3","1","3","3","2","8","8","5","8","8","1","2"
"11508","3","1","1","3","2","3","1","4","2","2","2","2"
"11509","3","2","3","2","3","3","1","4","1","1","1","1"
"11510","3","1","1","4","1","1","8","1","1","1","1","2"
"11511","3","1","1","4","3","3","3","98","2","2","1","2"
"11512","3","1","1","3","2","1","1","1","8","1","2","2"
"11513","3","2","3","4","1","3","1","4","1","1","1","2"
"11514","3","1","3","2","2","1","1","1","2","8","8","8"
"11515","3","1","3","2","3","1","1","2","2","8","8","8"
"11516","3","1","3","2","3","1","1","1","2","8","8","8"
"11517","3","1","3","2","3","1","1","2","2","8","8","8"
"11518","3","1","3","2","3","1","1","98","2","8","8","8"
"11519","3","1","3","2","3","1","1","2","1","8","8","8"
"11520","3","1","8","4","3","2","2","2","2","1","2","2"
"11521","3","2","3","8","2","2","2","1","1","1","1","8"
"11522","3","8","2","3","2","2","1","3","8","2","1","2"
"11523","3","1","1","9","1","1","1","1","3","2","2","1"
"11524","3","1","3","3","2","1","1","1","3","2","2","8"
"11525","3","1","1","4","3","1","1","1","1","1","1","1"
"11526","3","8","4","2","1","1","1","2","1","1","2","1"
"11527","3","2","4","4","2","1","1","2","2","1","1","2"
"11528","3","1","2","3","3","1","1","98","2","2","1","1"
"11529","3","1","2","4","3","1","1","98","2","1","1","1"
"11530","3","1","2","3","2","3","1","98","8","1","1","1"
"11531","3","1","3","4","3","3","3","98","2","1","1","1"
"11532","3","1","2","4","2","1","1","3","2","1","2","8"
"11533","3","1","2","3","3","1","1","98","8","1","1","1"
"11534","3","1","2","2","3","1","8","2","1","9","9","9"
"11535","3","1","3","3","4","1","1","2","2","2","2","8"
"11536","3","1","1","3","2","1","1","1","2","2","2","1"
"11537","3","1","2","4","3","3","3","98","8","1","1","1"
"11538","3","1","3","3","3","3","8","98","8","1","1","1"
"11539","3","1","2","3","3","1","1","98","8","8","1","1"
"11540","3","1","1","1","1","1","1","2","1","1","1","8"
"11541","3","1","2","1","2","3","1","1","8","1","1","1"
"11542","3","1","1","3","3","1","1","1","3","2","1","1"
"11543","3","1","1","4","2","1","1","2","1","1","2","2"
"11544","3","2","3","4","4","2","8","98","3","1","1","1"
"11545","3","1","2","3","2","1","1","98","8","1","1","1"
"11546","3","1","2","4","3","3","1","1","2","2","2","1"
"11547","3","1","2","8","3","1","1","1","8","1","8","8"
"11548","3","1","3","4","8","1","1","4","2","8","8","1"
"11549","3","1","1","4","2","1","1","4","1","1","2","2"
"11550","3","1","8","2","2","3","8","3","2","2","1","2"
"11551","3","1","3","2","2","1","1","2","2","1","2","1"
"11552","3","1","2","2","3","1","1","98","2","8","8","8"
"11553","3","1","3","8","2","1","1","1","2","1","8","8"
"11554","3","1","3","2","3","1","1","98","8","8","8","8"
"11555","3","1","3","3","4","1","1","1","8","8","8","8"
"11556","3","1","3","2","3","1","1","2","3","8","8","8"
"11557","3","1","3","2","3","1","1","2","2","8","8","8"
"11558","3","1","3","2","3","1","1","98","2","8","8","8"
"11559","3","1","2","2","3","1","8","1","2","1","8","8"
"11560","3","1","3","2","3","1","1","2","2","8","8","8"
"11561","3","1","2","3","3","2","8","2","8","1","8","8"
"11562","3","1","2","3","2","1","1","1","8","1","1","2"
"11563","3","1","8","1","2","1","1","1","2","1","2","9"
"11564","3","8","1","3","3","3","1","1","2","1","1","1"
"11565","3","1","3","4","2","1","1","1","2","1","1","2"
"11566","3","2","2","3","2","1","1","97","3","2","1","1"
"11567","3","1","2","3","2","1","8","98","1","1","1","1"
"11568","3","1","2","4","2","1","1","1","3","1","2","2"
"11569","3","1","2","3","2","3","1","1","3","1","1","1"
"11570","3","1","1","4","1","2","2","1","1","2","8","8"
"11571","3","1","2","4","2","2","8","2","2","2","8","8"
"11572","3","8","8","8","8","1","1","1","2","1","2","8"
"11573","3","1","1","2","3","3","1","1","3","2","1","1"
"11574","3","1","1","3","2","1","1","1","2","1","2","1"
"11575","3","1","2","2","2","3","1","1","3","8","1","1"
"11576","3","2","1","3","2","1","1","1","2","8","1","8"
"11577","3","2","1","3","2","1","1","4","1","1","1","1"
"11578","3","1","1","4","3","1","1","4","8","1","1","1"
"11579","3","1","1","2","2","1","1","1","2","1","1","1"
"11580","3","1","1","2","3","2","1","1","1","1","1","1"
"11581","3","2","4","3","3","1","1","1","1","2","2","2"
"11582","3","1","2","1","1","1","1","2","1","1","1","1"
"11583","3","1","2","2","8","1","1","1","1","1","1","1"
"11584","3","1","1","2","3","1","1","1","8","8","8","8"
"11585","3","1","2","4","3","2","1","5","1","1","1","1"
"11586","3","2","4","4","4","2","8","1","1","2","2","2"
"11587","3","1","2","2","2","1","1","1","1","1","1","1"
"11588","3","1","3","9","4","3","2","98","1","2","2","2"
"11589","3","2","4","9","4","3","1","1","1","1","1","1"
"11590","3","1","1","2","2","1","1","2","1","1","1","2"
"11591","3","1","4","3","3","1","1","2","1","1","1","1"
"11592","3","1","2","2","3","1","1","98","1","1","2","2"
"11593","3","1","2","9","1","1","1","1","1","1","1","1"
"11594","3","1","1","2","3","1","1","4","8","2","2","2"
"11595","3","1","2","3","2","1","1","98","1","2","2","8"
"11596","3","1","3","4","2","1","1","4","1","2","2","2"
"11597","3","1","2","4","4","8","8","1","8","8","8","8"
"11598","3","1","3","4","3","1","8","98","8","8","8","8"
"11599","3","1","2","4","3","1","3","98","8","8","8","8"
"11600","3","1","3","4","4","3","1","98","8","2","2","2"
"11601","3","1","3","4","3","2","8","98","8","2","2","2"
"11602","3","1","8","2","2","1","8","98","2","2","2","2"
"11603","3","1","2","3","4","1","1","98","8","2","2","2"
"11604","3","1","8","8","2","1","1","98","8","2","2","2"
"11605","3","1","2","8","2","1","1","1","9","9","9","9"
"11606","3","1","2","8","1","1","1","1","1","2","2","1"
"11607","3","1","3","3","1","1","1","98","8","2","1","1"
"11608","3","8","8","2","1","1","1","98","8","2","2","2"
"11609","3","1","3","3","3","1","8","98","8","8","8","8"
"11610","3","1","3","4","2","1","1","98","8","8","8","8"
"11611","3","1","8","2","3","2","3","98","8","2","1","2"
"11612","3","1","2","3","3","1","1","1","3","2","2","2"
"11613","3","1","2","3","2","1","1","1","8","2","2","2"
"11614","3","1","2","2","1","1","1","2","2","1","2","2"
"11615","3","1","1","2","1","1","1","1","1","2","2","2"
"11616","3","1","2","3","3","1","1","98","1","2","2","8"
"11617","3","1","1","3","2","1","1","99","1","2","2","8"
"11618","3","1","2","2","2","3","1","1","2","2","2","2"
"11619","3","1","2","3","4","2","3","98","2","1","1","1"
"11620","3","1","1","2","2","1","1","98","8","9","9","9"
"11621","3","1","1","4","3","2","1","98","1","2","1","1"
"11622","3","1","2","2","2","1","1","1","1","2","2","2"
"11623","3","1","2","4","2","1","1","98","1","2","2","8"
"11624","3","1","3","4","3","2","3","1","2","9","9","9"
"11625","3","1","3","2","1","1","1","98","8","1","1","1"
"11626","3","1","2","2","2","1","1","98","2","8","2","2"
"11627","3","1","1","4","2","3","1","98","8","8","8","8"
"11628","3","1","3","4","3","3","1","3","3","1","1","1"
"11629","3","1","3","1","1","1","1","1","3","1","1","1"
"11630","3","1","2","2","2","1","1","1","2","2","2","2"
"11631","3","1","1","2","1","1","1","1","2","1","1","1"
"11632","3","1","2","4","2","1","1","99","8","2","2","9"
"11633","3","1","3","4","4","1","1","2","3","9","1","9"
"11634","3","2","8","8","3","8","1","98","1","8","8","8"
"11635","3","1","2","2","2","1","1","98","9","2","2","8"
"11636","3","1","8","4","1","1","3","1","8","8","8","8"
"11637","3","1","3","2","1","1","1","1","2","1","1","1"
