"ID","country","q3","Q10A","Q10B","Q24B","Q27A","Q27B","Q27C","Q27D","Q27E","Q27F","q56"
"11248","3","1","4","2","1","9","2","1","2","2","2","3"
"11249","3","2","2","1","8","2","2","2","2","2","2","2"
"11250","3","2","3","1","1","1","9","1","2","2","2","3"
"11251","3","1","2","1","2","8","8","2","1","8","1","3"
"11252","3","1","2","1","1","2","1","2","2","2","2","3"
"11253","3","1","3","1","1","2","2","2","2","1","2","3"
"11254","3","1","4","1","2","1","2","1","2","2","2","3"
"11255","3","1","3","1","1","2","2","2","2","1","2","3"
"11256","3","1","4","1","1","2","1","2","9","1","9","1"
"11257","3","2","2","1","1","9","2","2","1","2","9","1"
"11258","3","2","3","2","1","2","2","2","2","2","2","2"
"11259","3","2","2","2","1","8","1","8","1","1","8","2"
"11260","3","2","2","2","1","8","1","2","1","1","1","3"
"11261","3","1","8","1","1","2","2","1","2","2","2","2"
"11262","3","2","3","1","2","1","2","1","2","2","2","2"
"11263","3","1","3","1","1","1","2","1","1","2","1","3"
"11264","3","3","8","1","1","2","2","2","2","2","1","3"
"11265","3","1","8","3","8","2","2","2","2","2","2","1"
"11266","3","1","3","1","1","2","2","2","2","2","9","3"
"11267","3","2","2","1","1","2","1","1","2","1","1","3"
"11268","3","2","2","1","1","9","1","1","9","9","9","3"
"11269","3","3","2","2","1","2","9","9","9","9","9","8"
"11270","3","2","2","2","1","2","1","1","1","1","2","3"
"11271","3","4","2","1","8","2","1","1","1","9","1","8"
"11272","3","1","2","1","1","2","9","2","1","1","1","3"
"11273","3","2","2","1","1","2","1","1","1","1","2","3"
"11274","3","2","2","2","1","2","1","1","1","1","2","3"
"11275","3","4","2","1","8","9","9","9","9","9","9","3"
"11276","3","1","2","1","8","9","9","9","9","9","9","3"
"11277","3","8","2","3","1","9","9","9","9","9","9","3"
"11278","3","1","2","1","1","2","1","1","1","1","1","3"
"11279","3","2","2","1","1","2","1","1","1","1","1","3"
"11280","3","3","2","1","1","2","1","1","1","1","1","3"
"11281","3","3","1","1","1","2","1","1","1","1","1","3"
"11282","3","8","2","3","8","9","9","9","9","9","9","3"
"11283","3","2","8","2","8","2","1","1","1","1","1","3"
"11284","3","3","2","3","1","9","1","1","1","1","1","3"
"11285","3","4","2","1","8","2","1","1","1","1","1","3"
"11286","3","3","2","1","8","2","1","1","1","1","1","3"
"11287","3","2","3","2","8","2","1","1","1","1","1","3"
"11288","3","1","2","1","1","1","9","1","2","2","1","1"
"11289","3","1","2","2","2","1","2","1","2","2","1","1"
"11290","3","1","2","1","1","1","2","1","2","2","2","8"
"11291","3","2","2","1","1","1","2","8","2","9","1","8"
"11292","3","1","1","1","1","1","2","1","2","2","1","1"
"11293","3","1","1","1","8","1","2","8","2","1","1","1"
"11294","3","1","1","1","1","1","9","9","9","9","1","8"
"11295","3","1","2","1","8","1","2","8","2","8","1","1"
"11296","3","2","3","1","2","1","9","9","9","9","9","8"
"11297","3","1","1","1","1","1","8","8","8","9","1","1"
"11298","3","2","8","1","8","2","1","1","2","1","1","3"
"11299","3","1","1","1","1","2","1","1","1","1","2","1"
"11300","3","1","8","1","8","9","1","2","1","1","2","2"
"11301","3","3","8","2","8","9","1","1","2","2","1","1"
"11302","3","1","2","1","8","2","1","2","1","2","1","2"
"11303","3","2","1","1","2","2","1","2","1","2","2","2"
"11304","3","2","2","2","1","2","1","9","9","1","2","3"
"11305","3","3","8","2","2","1","1","2","2","2","2","1"
"11306","3","2","3","1","8","9","9","9","9","9","9","1"
"11307","3","2","2","1","1","2","9","9","2","9","2","3"
"11308","3","9","3","2","1","8","1","8","8","2","2","3"
"11309","3","2","1","2","1","1","2","2","2","1","2","1"
"11310","3","2","1","1","1","1","2","1","2","1","2","1"
"11311","3","2","3","1","1","1","1","1","2","1","1","1"
"11312","3","2","3","1","1","1","2","2","2","2","1","1"
"11313","3","2","4","1","2","1","2","1","1","1","1","1"
"11314","3","2","3","1","2","1","1","2","1","1","1","1"
"11315","3","2","3","2","8","1","2","1","1","1","1","1"
"11316","3","2","2","2","1","1","1","2","1","1","2","1"
"11317","3","2","2","2","2","1","2","2","1","1","1","1"
"11318","3","8","8","1","1","2","1","2","1","1","1","1"
"11319","3","1","3","2","8","2","1","2","2","1","2","1"
"11320","3","2","8","2","1","8","9","9","8","9","8","3"
"11321","3","8","2","1","8","2","1","9","9","9","2","3"
"11322","3","2","3","1","2","8","9","8","9","2","8","8"
"11323","3","3","3","1","8","1","1","2","1","1","2","1"
"11324","3","2","3","2","8","2","2","2","8","1","2","1"
"11325","3","1","3","1","1","2","1","2","2","1","2","1"
"11326","3","2","3","1","2","2","2","2","2","1","2","9"
"11327","3","3","3","2","8","9","9","1","9","9","1","1"
"11328","3","2","3","2","1","2","1","2","1","1","8","3"
"11329","3","2","3","1","8","9","9","9","9","9","9","3"
"11330","3","2","8","1","8","9","9","9","9","9","9","3"
"11331","3","8","2","1","1","2","1","2","1","1","2","2"
"11332","3","4","2","1","1","9","9","9","9","9","9","2"
"11333","3","1","2","1","1","2","1","2","1","1","2","1"
"11334","3","2","2","2","9","9","9","9","9","9","9","2"
"11335","3","2","2","2","1","2","1","2","1","2","2","2"
"11336","3","2","2","1","1","2","1","2","1","2","2","3"
"11337","3","2","2","1","1","2","1","2","2","2","2","2"
"11338","3","8","2","2","2","1","2","1","2","1","1","1"
"11339","3","1","2","1","8","1","8","2","9","1","2","3"
"11340","3","1","8","2","1","9","1","2","9","9","2","3"
"11341","3","2","3","8","8","2","2","2","9","9","9","4"
"11342","3","2","8","2","8","2","8","2","8","1","1","8"
"11343","3","2","2","1","1","2","2","9","1","2","1","3"
"11344","3","1","8","2","1","1","8","8","8","2","2","4"
"11345","3","1","4","2","2","1","2","1","1","2","2","1"
"11346","3","2","1","2","2","1","2","2","1","1","2","1"
"11347","3","1","3","1","1","1","2","1","1","2","2","4"
"11348","3","2","2","1","1","1","2","1","1","2","2","4"
"11349","3","2","3","1","2","1","1","8","2","1","1","3"
"11350","3","2","2","1","8","2","9","2","9","9","9","2"
"11351","3","1","4","1","8","2","2","1","2","2","2","3"
"11352","3","1","3","2","1","2","2","2","1","1","1","2"
"11353","3","1","3","1","1","2","2","2","2","2","1","3"
"11354","3","1","2","1","1","2","1","2","1","1","2","1"
"11355","3","1","1","1","2","2","2","2","1","9","9","3"
"11356","3","2","8","2","1","8","1","2","1","2","2","2"
"11357","3","1","2","1","2","2","1","2","8","1","2","3"
"11358","3","1","3","1","1","1","1","2","2","1","1","3"
"11359","3","1","1","1","1","9","1","8","1","8","8","3"
"11360","3","1","1","1","1","2","1","2","2","8","1","1"
"11361","3","1","1","1","1","8","1","2","1","1","2","3"
"11362","3","1","8","3","1","2","1","2","2","2","2","1"
"11363","3","1","8","1","2","2","2","1","2","2","2","8"
"11364","3","2","8","1","1","2","2","1","1","2","1","3"
"11365","3","1","1","1","1","2","1","8","1","2","2","3"
"11366","3","1","3","1","1","9","2","1","2","1","2","2"
"11367","3","1","8","2","1","2","2","2","2","2","2","3"
"11368","3","1","4","1","1","1","1","2","2","2","2","2"
"11369","3","2","2","1","8","1","1","9","9","9","1","1"
"11370","3","3","2","2","1","2","1","2","1","1","2","2"
"11371","3","1","2","2","8","2","1","9","9","9","9","1"
"11372","3","2","2","2","8","9","9","9","9","9","9","2"
"11373","3","1","1","1","1","2","1","2","1","2","2","2"
"11374","3","2","2","2","8","1","1","9","2","9","1","3"
"11375","3","2","1","1","8","2","1","2","1","1","2","3"
"11376","3","2","1","1","1","2","2","2","2","2","2","3"
"11377","3","2","2","2","1","9","9","9","9","9","9","3"
"11378","3","2","2","1","1","2","1","2","2","2","2","3"
"11379","3","2","2","1","1","8","2","8","1","2","2","1"
"11380","3","1","3","1","8","9","9","1","2","9","2","2"
"11381","3","1","3","1","1","1","2","2","2","2","2","1"
"11382","3","2","3","1","1","1","1","9","2","9","2","1"
"11383","3","1","2","2","1","2","1","2","1","1","1","3"
"11384","3","1","3","1","1","1","2","2","2","2","2","1"
"11385","3","1","8","2","2","1","2","2","9","1","2","1"
"11386","3","1","4","1","1","2","2","1","2","1","2","1"
"11387","3","1","8","1","2","8","2","2","1","8","2","1"
"11388","3","3","8","1","1","2","1","1","2","1","2","3"
"11389","3","1","8","2","1","8","1","2","1","1","1","3"
"11390","3","1","1","1","2","1","2","1","2","2","1","1"
"11391","3","8","2","2","8","2","1","2","2","1","2","3"
"11392","3","2","2","2","8","2","9","9","2","9","2","3"
"11393","3","2","3","3","2","2","2","2","1","2","2","1"
"11394","3","1","3","2","1","8","2","2","1","1","2","3"
"11395","3","1","4","3","1","1","2","1","1","2","2","1"
"11396","3","2","8","1","1","2","1","2","1","1","1","2"
"11397","3","1","2","2","1","1","2","2","2","2","2","1"
"11398","3","1","2","2","2","1","1","2","2","2","2","2"
"11399","3","2","2","2","2","2","9","9","9","2","2","2"
"11400","3","2","2","2","1","2","1","2","1","1","2","3"
"11401","3","2","2","2","1","2","1","9","9","1","2","3"
"11402","3","1","3","1","1","2","1","2","2","2","2","3"
"11403","3","1","4","2","1","2","1","2","1","1","1","3"
"11404","3","2","2","2","2","2","2","8","2","8","8","2"
"11405","3","1","2","1","1","2","2","2","1","8","1","3"
"11406","3","2","8","2","1","2","1","2","1","1","2","3"
"11407","3","2","4","3","1","2","2","1","2","2","2","1"
"11408","3","1","3","1","8","1","2","8","8","2","2","1"
"11409","3","3","2","3","8","2","2","9","1","9","2","1"
"11410","3","2","2","3","2","9","2","9","2","2","9","1"
"11411","3","2","3","2","2","1","1","2","2","2","1","3"
"11412","3","2","2","1","8","1","9","1","2","9","1","3"
"11413","3","2","2","2","8","1","9","1","2","9","1","3"
"11414","3","2","3","2","8","1","9","1","9","2","1","3"
"11415","3","1","2","2","8","1","1","1","2","2","1","3"
"11416","3","1","3","2","2","1","1","1","2","9","1","3"
"11417","3","1","2","2","2","1","1","1","2","2","1","8"
"11418","3","1","3","2","2","1","9","2","1","2","1","3"
"11419","3","1","2","2","2","1","1","1","2","2","1","3"
"11420","3","2","2","2","2","1","1","1","2","9","1","3"
"11421","3","1","4","1","1","2","2","2","2","2","1","2"
"11422","3","1","4","3","1","1","2","2","1","2","1","1"
"11423","3","1","2","2","1","1","2","2","2","2","2","3"
"11424","3","2","2","2","1","2","9","9","2","9","2","3"
"11425","3","1","2","1","1","2","2","8","1","1","1","3"
"11426","3","2","3","2","1","1","1","1","2","9","1","3"
"11427","3","2","2","1","2","2","1","2","1","2","2","3"
"11428","3","1","1","1","1","9","2","1","2","2","9","1"
"11429","3","1","2","1","1","2","1","2","1","2","1","1"
"11430","3","1","4","1","1","2","1","2","2","2","2","3"
"11431","3","2","3","2","2","1","9","1","2","2","1","1"
"11432","3","2","3","2","2","1","2","1","2","2","1","1"
"11433","3","8","9","1","1","9","1","2","1","1","2","1"
"11434","3","2","3","2","2","1","2","2","2","9","1","1"
"11435","3","2","3","2","2","1","2","1","2","2","1","1"
"11436","3","2","2","1","1","2","2","2","2","2","2","3"
"11437","3","2","8","3","1","8","2","8","1","8","1","3"
"11438","3","2","4","2","2","9","9","9","1","9","2","3"
"11439","3","1","3","2","8","8","1","2","1","8","2","3"
"11440","3","1","8","1","8","2","2","8","8","8","8","1"
"11441","3","3","2","1","8","2","8","2","8","2","2","1"
"11442","3","8","2","1","8","1","2","1","2","9","1","1"
"11443","3","2","2","2","2","1","9","9","2","9","2","1"
"11444","3","3","3","2","2","1","2","1","2","2","1","1"
"11445","3","2","3","2","2","1","2","1","2","2","1","1"
"11446","3","2","3","2","2","1","2","1","2","2","1","1"
"11447","3","2","2","2","2","1","2","1","2","2","1","1"
"11448","3","1","1","2","1","1","8","2","2","2","2","1"
"11449","3","2","3","1","1","2","2","2","2","2","2","2"
"11450","3","1","2","1","1","1","2","2","2","2","2","3"
"11451","3","2","2","2","1","2","2","2","1","1","2","3"
"11452","3","3","1","2","1","2","2","1","2","9","1","3"
"11453","3","3","3","3","8","2","2","1","2","9","2","2"
"11454","3","2","3","2","8","2","2","9","2","9","2","1"
"11455","3","3","3","2","8","2","9","9","2","9","2","1"
"11456","3","2","4","2","1","2","1","1","1","2","1","3"
"11457","3","2","1","1","1","2","2","1","2","2","1","3"
"11458","3","2","2","2","1","2","2","2","2","2","2","3"
"11459","3","1","1","1","1","2","1","2","1","1","2","3"
"11460","3","2","1","1","1","2","2","1","1","1","1","3"
"11461","3","2","1","1","8","9","2","1","1","1","9","3"
"11462","3","2","3","2","8","2","2","1","2","9","2","3"
"11463","3","2","3","2","1","2","2","2","2","2","2","3"
"11464","3","1","2","2","1","2","2","1","2","1","2","3"
"11465","3","2","3","2","1","9","2","1","9","9","9","3"
"11466","3","2","3","2","1","2","1","1","1","1","2","1"
"11467","3","2","2","2","8","2","2","9","2","9","9","3"
"11468","3","1","2","2","8","2","2","1","2","1","1","3"
"11469","3","1","3","2","8","2","9","9","9","9","9","3"
"11470","3","2","3","8","8","1","2","1","9","9","1","3"
"11471","3","2","3","1","8","2","2","2","2","2","1","3"
"11472","3","8","8","1","8","9","9","1","9","9","9","2"
"11473","3","2","2","2","1","9","1","2","9","1","2","1"
"11474","3","4","3","1","8","1","2","1","2","2","1","3"
"11475","3","8","8","2","8","9","9","9","9","9","9","3"
"11476","3","2","2","1","1","1","1","2","2","1","1","1"
"11477","3","3","2","1","8","1","1","1","2","2","1","3"
"11478","3","2","3","1","8","9","1","9","2","1","9","3"
"11479","3","3","4","2","1","2","1","2","1","1","1","2"
"11480","3","8","2","1","8","2","1","2","1","1","2","3"
"11481","3","3","2","1","8","9","9","9","9","9","9","8"
"11482","3","3","2","1","1","9","1","9","9","1","9","3"
"11483","3","3","2","1","1","2","1","1","2","1","1","3"
"11484","3","2","2","1","2","1","1","1","1","1","1","3"
"11485","3","3","1","1","2","9","2","1","2","2","2","1"
"11486","3","4","8","2","8","9","1","9","9","9","9","9"
"11487","3","2","2","1","1","1","1","1","1","1","1","3"
"11488","3","3","2","3","8","2","1","1","1","1","1","3"
"11489","3","8","8","8","8","2","1","2","1","1","1","8"
"11490","3","2","8","2","1","8","9","9","9","1","9","8"
"11491","3","1","8","1","8","9","9","9","9","9","1","3"
"11492","3","2","2","1","8","8","8","2","9","8","9","2"
"11493","3","2","2","1","8","9","8","2","2","8","8","8"
"11494","3","2","2","1","1","2","2","1","2","9","1","2"
"11495","3","2","8","1","8","8","9","8","9","1","8","8"
"11496","3","2","2","1","1","2","8","2","9","8","8","8"
"11497","3","1","8","1","8","9","8","8","9","9","9","8"
"11498","3","1","3","2","8","1","8","8","2","9","2","8"
"11499","3","1","1","1","1","1","2","2","2","1","1","1"
"11500","3","2","2","2","2","2","8","9","8","9","8","4"
"11501","3","1","3","2","8","2","8","9","8","8","1","1"
"11502","3","1","3","2","8","8","9","9","8","9","8","8"
"11503","3","1","2","1","8","2","1","2","8","8","1","2"
"11504","3","2","8","1","8","9","1","9","9","9","9","3"
"11505","3","2","8","2","8","1","9","1","9","1","9","2"
"11506","3","3","4","2","8","9","9","9","9","1","9","3"
"11507","3","2","8","1","8","2","1","2","2","2","2","3"
"11508","3","1","2","1","1","2","2","1","2","2","1","2"
"11509","3","2","1","1","1","2","1","2","2","2","2","1"
"11510","3","3","1","2","2","1","2","1","2","2","1","3"
"11511","3","3","8","1","8","2","2","2","2","2","2","2"
"11512","3","1","3","2","8","2","2","2","2","1","2","3"
"11513","3","3","1","1","8","2","1","2","1","1","2","3"
"11514","3","2","8","2","8","9","1","9","9","9","1","1"
"11515","3","2","8","2","8","9","9","9","1","1","1","2"
"11516","3","2","3","2","8","9","1","9","1","9","9","1"
"11517","3","2","8","2","8","9","9","9","9","9","1","2"
"11518","3","2","2","1","8","9","9","9","9","9","1","1"
"11519","3","2","2","1","8","9","9","9","9","1","1","2"
"11520","3","2","3","3","8","2","9","2","8","8","2","4"
"11521","3","3","2","3","8","1","1","2","1","1","1","2"
"11522","3","8","2","2","2","8","2","1","2","2","8","4"
"11523","3","1","2","1","1","2","1","2","2","1","2","3"
"11524","3","1","2","3","2","1","1","1","1","8","1","2"
"11525","3","2","2","1","1","1","1","1","1","1","1","1"
"11526","3","8","1","2","8","2","1","1","2","9","2","1"
"11527","3","3","2","3","8","2","1","8","2","9","2","3"
"11528","3","2","2","1","1","2","1","2","2","1","2","3"
"11529","3","2","8","2","1","2","1","1","2","1","2","8"
"11530","3","2","8","1","8","9","9","9","9","9","9","1"
"11531","3","2","8","1","1","1","1","1","2","2","2","1"
"11532","3","2","2","2","2","1","9","9","2","1","2","2"
"11533","3","2","3","1","2","1","9","9","1","1","9","3"
"11534","3","2","2","2","8","9","9","9","9","9","1","9"
"11535","3","2","4","2","2","1","2","1","2","2","1","1"
"11536","3","1","1","1","1","2","1","1","1","1","2","3"
"11537","3","2","2","2","8","2","2","1","2","2","2","1"
"11538","3","8","1","1","8","9","9","9","9","9","9","1"
"11539","3","2","8","2","8","9","9","9","9","9","9","1"
"11540","3","2","1","2","1","2","8","8","2","9","2","1"
"11541","3","1","2","1","1","9","9","9","9","9","9","1"
"11542","3","2","1","1","1","2","1","1","1","1","1","1"
"11543","3","2","2","1","2","2","1","1","2","1","2","1"
"11544","3","3","2","3","1","2","1","1","2","1","2","1"
"11545","3","2","8","2","8","9","9","9","9","9","9","1"
"11546","3","2","2","1","1","1","1","1","1","1","1","1"
"11547","3","2","2","2","8","9","9","9","9","9","1","3"
"11548","3","3","2","1","2","2","8","2","8","1","2","2"
"11549","3","2","2","1","2","2","2","1","1","8","2","1"
"11550","3","8","2","2","1","2","2","1","2","2","2","2"
"11551","3","2","3","2","2","1","2","1","2","2","2","1"
"11552","3","2","8","2","1","9","9","1","9","9","1","2"
"11553","3","2","8","1","8","1","9","9","9","9","1","1"
"11554","3","2","3","1","8","9","9","9","9","9","1","2"
"11555","3","2","8","2","2","1","9","9","9","9","9","1"
"11556","3","1","2","2","8","9","9","9","9","9","1","1"
"11557","3","2","8","2","8","9","1","9","9","9","9","2"
"11558","3","2","2","2","8","9","1","9","9","9","9","1"
"11559","3","2","2","1","8","9","1","9","9","9","9","2"
"11560","3","2","2","2","8","9","9","9","9","9","1","2"
"11561","3","2","8","2","8","9","9","9","9","9","9","3"
"11562","3","2","4","1","8","2","8","2","8","9","2","1"
"11563","3","1","1","2","2","1","1","2","1","8","1","2"
"11564","3","2","3","2","1","2","1","1","1","1","1","1"
"11565","3","1","2","2","2","1","2","1","2","2","2","1"
"11566","3","3","2","1","1","2","1","1","1","1","1","3"
"11567","3","2","3","1","8","1","9","1","9","9","9","3"
"11568","3","1","2","2","1","2","1","2","2","1","2","1"
"11569","3","2","1","1","1","2","1","1","1","1","2","1"
"11570","3","2","3","2","8","1","2","2","2","1","1","1"
"11571","3","2","2","2","2","9","8","8","9","2","9","1"
